relative_path,lfs_oid_sha256,expected_size_bytes,downloaded_bytes,sha256_verified,skipped_existing,error
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta27.csv,bb8cee07da2802f0b543cd9ffe682262a19e8e0e9d6692b1eb792e03bc512d3b,583915,583915,True,False,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta28.csv,db64f82bd2badebe3c63394495045aeee9579f1e62fe0532a09c7752c4dba5d9,859662,859662,True,False,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta29.csv,e3794b1e4da783ad5ee5eb98eb687b78f1a0ebcec519aa6d68ae029d10d72313,4907770,4907770,True,False,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta3.csv,2c6b7e53f2faa0d1c5cbe25d47a3293a878504f12226b0ea77b873807d827172,175163,175163,True,False,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta30.csv,15d33059adbdee84391153fe23d43d63c3bf7370e5da8cca66fb9c5d334730c8,3460420,3460420,True,False,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta4.csv,f21eda72f506f4c4c0c3cf5828b096edbddc59bf1bbb4da6619f9f060622e754,370003,370003,True,False,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta5.csv,2c199c21f3a7e70e4265c051307848828120c404ec2ce16d962c53bab423d739,73728,73728,True,False,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta6.csv,0f372c0946092966eba77bcdaf6bb3ebf6b15c60a6ed2f290e4426f61466135b,284633,284633,True,False,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta7.csv,b79e883cc8d3b4c6d5fef0954aa707bea947b8d796bd138c7b3eec1f6e6390c2,176565,176565,True,False,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta8.csv,316f79fa86937f147795c702bea668d605e188c7d6f0f399c445ef12e37f964e,732865,732865,True,False,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta9.csv,c0f9419e6cb8b5937663af729a2aa007fbb3c8add15074bff78a0b120ecaf8ac,46738,46738,True,False,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vtb1.csv,fcb832a379d1827c6863690b7c39805e06f0318aac7ed24c5b515cfe90fdb516,6696680,6696680,True,False,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vtb10.csv,b0958971cd26d31ac74cb0f3496e9bfbd1a0cdcec022b2a192e727539bb8d0b1,40687,40687,True,False,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vtb11.csv,bb66b9394af2f8f9183e5cc986ce94fcd36627455e6e3512206b974082b6ca62,88068,88068,True,False,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vtb12.csv,f6c0b0e704bb745648fe30f48c2e38c1f0ea0f653b71f51a837e9a21b845ceb8,98988,98988,True,False,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vtb13.csv,9f390441ed26e49d93ca33acb873026c5e132042f52e2eab57579f8bead333f7,256729,256729,True,False,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vtb2.csv,18bd17ba2fc06a70a2fca32d7a913c5543011be583b60e1db8a78a4167f84482,1149458,1149458,True,False,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vtb3.csv,cffedec2b0088ae62d8323417cd25905a94261aa8e58ec81759d81bb72058620,1663807,1663807,True,False,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vtb4.csv,f918795f7af8b69e24261fab948424422fab381d0226b605b85be5a4b7cccf4d,127079,127079,True,False,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vtb5.csv,9d7f2694d9311d71e9d6258ca29dcbd75ad4e7f8077662619c72a50d33c67892,13070303,13070303,True,False,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vtb6.csv,d2d563ba86d9d9ef1a636a3a9ecca4ff4983a15b6214a44db999f64934af8dc7,104997,104997,True,False,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vtb7.csv,f5830144b2f857d1a0f0e94a1b95ed267065fbac8819a37b079280da56f7cae4,94550,94550,True,False,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vtb8.csv,31be17ec68f9a1adda4657812effda6203fa058bd043dd76b19639ce98febe6b,138144,138144,True,False,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vtb9.csv,d50851c0f724a3b839674071240deacdcb3ed1ea2d582691ea459355c32fa45f,92473,92473,True,False,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw1.csv,a1769fa8c7cf3ca863e806973e124d867bd6dd1e9c14b3e752ff52031da1d295,3923291,3923291,True,False,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw10.csv,8b4da8dba6ac4e043429be4c1ca9b57da87a880ea19b59044413594a43d1a942,138464,138464,True,False,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw11.csv,fbc4db25436965faef80f6c0d41c55bf1bbcb9e2a7bde120cc38573323221dff,997043,997043,True,False,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw12.csv,528a947acd6738f3330989e7335ace72f817ac2b6b546938f8fa3d7927cb7210,212441,212441,True,False,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw13.csv,681a39826d9a127c53c6df4b9c8729f772d283b34229a12a6db335ca3a9a9920,58854,58854,True,False,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw14a.csv,be656f544b45a72a38ac5bfc4d24aeaa4ab24a24c8654639829e913491908c78,627655,627655,True,False,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw14b.csv,2e6874fa703cb762c70a792d9490d6454e7050b7f55c89c354ad3deda9137b34,3987718,3987718,True,False,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw14c.csv,cf68527313ded423bd25dd72f004239f31453b8948365a550c6db3385fdf9b70,3237111,3237111,True,False,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw15.csv,f3a2e28fb59fef4a54f34b90bccd00fc94b6930b535992e3578c5a3444f6430c,253875,253875,True,False,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw16a.csv,ab1e8b5802ea478eb6fee564ce4b9cca1363bacaec78a9472ba834a529f3d9a9,1209828,1209828,True,False,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw16b.csv,c267851b7fbd16e978fe898a57440b2ca5c3cf72ae6d165db4cc27bab1f2e581,236875,236875,True,False,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw17.csv,75149cbe1a9e953612c634d2b51972d905b019ea07955b5b50307469812902d6,68566,68566,True,False,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw2.csv,7916a97a4b23780647c96200533f3a1c6866e6e224ac040b603abd14b48b15de,10887065,10887065,True,False,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw3.csv,bf061d676cd45ae8fcef4d07714dc9a6a32a148a8b9123fa7a085f44221b017c,821795,821795,True,False,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw4.csv,a5d06dc8196ee06f0def86fd0803d1a06e3b8cd545a144baeb32988d4af22130,26069987,26069987,True,False,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw5.csv,f6820ac906fb572c385d25e5ab00c5bc3d2cbc82d286c74cd7faf30d711669d7,215664,215664,True,False,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw6.csv,f453e4ac1bc32ff555b7cffe32583757a04f7ec230b681f14a5f2095b04ceef0,269988,269988,True,False,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw7.csv,690ccc6eb832fe061ce33465a828966b96edc5e739a431f208616886614da738,350184,350184,True,False,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw8.csv,aa0e1facaeefa7b45a4288790314e55630dea68e34e62755a87865794f8a266c,332898,332898,True,False,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw9.csv,29f6fa4f216308cc77018ed542bff4a6c3a44588a6286505277ccbd27636c8af,125970,125970,True,False,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Y1.csv,eb685d9619b0c7811d6c7ad5162e6401aee0aeb948cee3c37f3196d5e78ebfc3,14394860,14394860,True,False,
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Y2.csv,24e309a5f7d7e5661a661ef92c54b32e478907a08818e898dad0f62e049f1996,11546741,11546741,True,False,
