segment_id,group_key,split,payload_hash,session_id,source_file,dataset_family,stream,row_count,duration_s
ac7c45d5dfb9:000,93927584df416f7b,test,ac7c45d5dfb9885a3ca6291f5e0b10f4c3314cc1a8154badbd8c267bc847e180,VTA7,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta07/S-Vta7.csv,synchronized_categorized,smartphone,840,83.89999985694885
87c54b7fb23d:000,93927584df416f7b,test,87c54b7fb23d9bb6462b6a98b2ef732cd1cb40115aa442556d8a9ce3a4a363c6,VTA7,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta07/V-vta7.csv,synchronized_categorized,vehicle,840,83.90000000000146
a3979f48728a:000,93927584df416f7b,test,a3979f48728a7f7bf31600afb6710cad8bd2c69e281b219ecd3a0981a5cc3103,VTA7,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta7.csv,synchronized_uncategorized,smartphone,840,83.89999985694885
87c54b7fb23d:000,93927584df416f7b,test,87c54b7fb23d9bb6462b6a98b2ef732cd1cb40115aa442556d8a9ce3a4a363c6,VTA7,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta7.csv,synchronized_uncategorized,vehicle,840,83.90000000000146
215ce5897fe2:000,93927584df416f7b,test,215ce5897fe205c0778beea0830d4c2c6c6d6c7a7e231b4b24ac0999a016848b,VTA7,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta07/V-Vta7.csv,unsynchronized_categorized,vehicle,857,85.59999999999854
ac7c45d5dfb9:000,93927584df416f7b,test,ac7c45d5dfb9885a3ca6291f5e0b10f4c3314cc1a8154badbd8c267bc847e180,VTA7,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta7.csv,unsynchronized_uncategorized,smartphone,840,83.89999985694885
215ce5897fe2:000,93927584df416f7b,test,215ce5897fe205c0778beea0830d4c2c6c6d6c7a7e231b4b24ac0999a016848b,VTA7,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta7.csv,unsynchronized_uncategorized,vehicle,857,85.59999999999854
eda01aff8e4d:000,94657f76fef22807,train,eda01aff8e4d92608aba93f4cce002d0d454d656b33f9e1c9f2522cb05bd1912,T2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-T2.csv,unsynchronized_uncategorized,smartphone,75555,7554.944999933243
e4c8be628e33:000,9ea093d6f2d16e36,test,e4c8be628e339bc594b8fbb404bfa16e3eeb810759d3449105224e345156e404,VFB02C,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02c/V-Vfb02c.csv,unsynchronized_categorized,vehicle,640,63.90000000000873
e4c8be628e33:000,9ea093d6f2d16e36,test,e4c8be628e339bc594b8fbb404bfa16e3eeb810759d3449105224e345156e404,VFB02C,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vfb02c.csv,unsynchronized_uncategorized,vehicle,640,63.90000000000873
2addd6cdb9c9:000,9f4c9a0cd0b52fcf,validation,2addd6cdb9c95c386d26f6a65428c49ca969cd2b6c16e6407189f642b42709d1,A11,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A11.csv,unsynchronized_uncategorized,smartphone,5155,2577.0
a5d4d99847a8:000,a0f5e3c950ca6a14,test,a5d4d99847a8bd7459b8e323f10f0e61a640cc270a7892416875f982672da334,VTA10,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta10/S-Vta10.csv,synchronized_categorized,smartphone,1502,150.10000014305115
2848d229f4a5:000,a0f5e3c950ca6a14,test,2848d229f4a5712783b95df1a3511a82f7488cdbb3968991c8a7a635b330549a,VTA10,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta10/V-vta10.csv,synchronized_categorized,vehicle,1502,150.09999999999854
1802cbfa0458:000,a0f5e3c950ca6a14,test,1802cbfa0458ea06c8e52fd7bebfefbdf2614a56329377ec26b4d4c981aee863,VTA10,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta10.csv,synchronized_uncategorized,smartphone,1502,150.10000014305115
2848d229f4a5:000,a0f5e3c950ca6a14,test,2848d229f4a5712783b95df1a3511a82f7488cdbb3968991c8a7a635b330549a,VTA10,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta10.csv,synchronized_uncategorized,vehicle,1502,150.09999999999854
81eb8079360e:000,a0f5e3c950ca6a14,test,81eb8079360e9f5e5c52da56edf8c9524b37c9085dff023c31281b7277aa9d89,VTA10,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta10/V-Vta10.csv,unsynchronized_categorized,vehicle,1570,156.90000000000146
a5d4d99847a8:000,a0f5e3c950ca6a14,test,a5d4d99847a8bd7459b8e323f10f0e61a640cc270a7892416875f982672da334,VTA10,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta10.csv,unsynchronized_uncategorized,smartphone,1502,150.10000014305115
81eb8079360e:000,a0f5e3c950ca6a14,test,81eb8079360e9f5e5c52da56edf8c9524b37c9085dff023c31281b7277aa9d89,VTA10,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta10.csv,unsynchronized_uncategorized,vehicle,1570,156.90000000000146
2671b8ec2301:000,a1291450c6cf8967,train,2671b8ec230138c353ee98fa6ef0da47f0bf8a164c136a4e424f275f42f2c8e8,VTA9,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta09/S-Vta9.csv,synchronized_categorized,smartphone,156,15.498000144958496
1b01d98ee2b5:000,a1291450c6cf8967,train,1b01d98ee2b5cd064ffdfc2a202cec1eaf4431445da753d895ab8d6c1ceb0180,VTA9,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta09/V-vta9.csv,synchronized_categorized,vehicle,156,15.5
ddca3a613dc2:000,a1291450c6cf8967,train,ddca3a613dc259fa950a764c00b09b9ed85aea780efcf79c4d7981bb69c3eb8c,VTA9,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta9.csv,synchronized_uncategorized,smartphone,156,15.498000144958496
1b01d98ee2b5:000,a1291450c6cf8967,train,1b01d98ee2b5cd064ffdfc2a202cec1eaf4431445da753d895ab8d6c1ceb0180,VTA9,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta9.csv,synchronized_uncategorized,vehicle,156,15.5
e5b95bb24041:000,a1291450c6cf8967,train,e5b95bb24041e9a2b6302b87ae7a043c8453b8da4ab459979b37a0818ff47a70,VTA9,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta09/V-Vta9.csv,unsynchronized_categorized,vehicle,226,22.5
2671b8ec2301:000,a1291450c6cf8967,train,2671b8ec230138c353ee98fa6ef0da47f0bf8a164c136a4e424f275f42f2c8e8,VTA9,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta9.csv,unsynchronized_uncategorized,smartphone,156,15.498000144958496
e5b95bb24041:000,a1291450c6cf8967,train,e5b95bb24041e9a2b6302b87ae7a043c8453b8da4ab459979b37a0818ff47a70,VTA9,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta9.csv,unsynchronized_uncategorized,vehicle,226,22.5
04b0ee07c4e4:000,a7cdf83f6181effc,validation,04b0ee07c4e48be7387bd82d1f0c9e170d9d5c62482a3ccc290d97675210297f,VTA13,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta13/S-Vta13.csv,synchronized_categorized,smartphone,404,40.300999879837036
2654dd964866:000,a7cdf83f6181effc,validation,2654dd964866b19ee869baabc31dde9d6dfdbd9ca9ebd2613c8b8c43c2b3adfa,VTA13,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta13/V-vta13.csv,synchronized_categorized,vehicle,404,40.299999999995634
228caace5149:000,a7cdf83f6181effc,validation,228caace5149d33268cc499f8a66c155a09099f617fed9da84d8ad07379cefa6,VTA13,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta13.csv,synchronized_uncategorized,smartphone,404,40.300999879837036
2654dd964866:000,a7cdf83f6181effc,validation,2654dd964866b19ee869baabc31dde9d6dfdbd9ca9ebd2613c8b8c43c2b3adfa,VTA13,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta13.csv,synchronized_uncategorized,vehicle,404,40.299999999995634
9ca7b7b297bd:000,a7cdf83f6181effc,validation,9ca7b7b297bd2b3e2337871d7e6fac4efd6460f992dc57e0e79dcd448f923fe6,VTA13,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta13/V-Vta13.csv,unsynchronized_categorized,vehicle,473,47.200000000004366
04b0ee07c4e4:000,a7cdf83f6181effc,validation,04b0ee07c4e48be7387bd82d1f0c9e170d9d5c62482a3ccc290d97675210297f,VTA13,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta13.csv,unsynchronized_uncategorized,smartphone,404,40.300999879837036
9ca7b7b297bd:000,a7cdf83f6181effc,validation,9ca7b7b297bd2b3e2337871d7e6fac4efd6460f992dc57e0e79dcd448f923fe6,VTA13,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta13.csv,unsynchronized_uncategorized,vehicle,473,47.200000000004366
437e6ff31147:000,ab01510514fb055b,test,437e6ff31147682ed57af9660140a0c6783e4711b175a19dd4a60bdb269dfe47,VTB6,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vtb (Driver E)/Vtb06/S-Vtb6.csv,synchronized_categorized,smartphone,498,49.700000047683716
ff570e77d68f:000,ab01510514fb055b,test,ff570e77d68f8ace833c8c0f4e2c093b5c024a24f044997c034893175be3db22,VTB6,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vtb (Driver E)/Vtb06/V-vtb6.csv,synchronized_categorized,vehicle,498,49.70000000001164
5d699a3e20de:000,ab01510514fb055b,test,5d699a3e20def13001e2634a4e74d40e6f54bd688f376166b1697750ae8d0375,VTB6,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb6.csv,synchronized_uncategorized,smartphone,498,49.700000047683716
ff570e77d68f:000,ab01510514fb055b,test,ff570e77d68f8ace833c8c0f4e2c093b5c024a24f044997c034893175be3db22,VTB6,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb6.csv,synchronized_uncategorized,vehicle,498,49.70000000001164
c23411d81547:000,ab01510514fb055b,test,c23411d81547943913ff1fa1a65e0dacc4cb787aaf3ba5dff4e9a02e92644263,VTB6,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb06/V-Vtb6.csv,unsynchronized_categorized,vehicle,508,50.69999999999709
437e6ff31147:000,ab01510514fb055b,test,437e6ff31147682ed57af9660140a0c6783e4711b175a19dd4a60bdb269dfe47,VTB6,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb6.csv,unsynchronized_uncategorized,smartphone,498,49.700000047683716
c23411d81547:000,ab01510514fb055b,test,c23411d81547943913ff1fa1a65e0dacc4cb787aaf3ba5dff4e9a02e92644263,VTB6,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vtb6.csv,unsynchronized_uncategorized,vehicle,508,50.69999999999709
7763df94e92d:000,ab49b503dc7c43fa,train,7763df94e92de925ad0ccf1b2294cb9caee3219c9bcda6ae288641be8c209e2c,A6,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A6.csv,unsynchronized_uncategorized,smartphone,86034,8537.402000188828
274a8da537e3:000,ae3f928143ab9da9,validation,274a8da537e3c3794e8e39760ed6667c673b0671c86752f1eb3782d8561582d4,S3A,Synchronised V abd S datasets/Categorised IOVNB Dataset/S (Driver A)/S3a/S-S3a.csv,synchronized_categorized,smartphone,24621,2462.0
97e24d298e0c:000,ae3f928143ab9da9,validation,97e24d298e0c300746994304e40071b074ebbddb7c3865a442d5caef279dfed4,S3A,Synchronised V abd S datasets/Categorised IOVNB Dataset/S (Driver A)/S3a/V-S3a.csv,synchronized_categorized,vehicle,24621,2462.0
8e085465f038:000,ae3f928143ab9da9,validation,8e085465f03842026bb12029f08eb21e891263d7e82700b0601607afc2832aaa,S3A,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-S3a.csv,synchronized_uncategorized,smartphone,24621,2462.0
97e24d298e0c:000,ae3f928143ab9da9,validation,97e24d298e0c300746994304e40071b074ebbddb7c3865a442d5caef279dfed4,S3A,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-S3a.csv,synchronized_uncategorized,vehicle,24621,2462.0
444577aa16f7:000,ae3f928143ab9da9,validation,444577aa16f7257f5d05cf9441611d5132e258023609689b29bf6c46328defa4,S3A,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/S (Driver A)/S3a/V-S3a.csv,unsynchronized_categorized,vehicle,24660,2465.9000000000087
274a8da537e3:000,ae3f928143ab9da9,validation,274a8da537e3c3794e8e39760ed6667c673b0671c86752f1eb3782d8561582d4,S3A,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S3a.csv,unsynchronized_uncategorized,smartphone,24621,2462.0
444577aa16f7:000,ae3f928143ab9da9,validation,444577aa16f7257f5d05cf9441611d5132e258023609689b29bf6c46328defa4,S3A,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S3a.csv,unsynchronized_uncategorized,vehicle,24660,2465.9000000000087
abd8373222ff:000,b19ade8162528408,train,abd8373222ff026c1cf2879155e043c8007bc9e95186854aa7e1efe6908fac9d,VW17,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw17/S-Vw17.csv,synchronized_categorized,smartphone,329,32.800999879837036
e3bdc8139966:000,b19ade8162528408,train,e3bdc813996678698b015c2feecb0f44299c71559756fc27544ba4a19500e92b,VW17,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw17/V-Vw17.csv,synchronized_categorized,vehicle,329,32.80000000000291
ffadddf6b48a:000,b19ade8162528408,train,ffadddf6b48a509ea87c71ee19dada9a54160bf56d1fd950eb9a924572a46f4d,VW17,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw17.csv,synchronized_uncategorized,smartphone,329,32.800999879837036
e3bdc8139966:000,b19ade8162528408,train,e3bdc813996678698b015c2feecb0f44299c71559756fc27544ba4a19500e92b,VW17,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw17.csv,synchronized_uncategorized,vehicle,329,32.80000000000291
d372f22589de:000,b19ade8162528408,train,d372f22589dee5ff4ef74a1e3030b0d93b3b0d3724c9934ec396760714835c75,VW17,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw17/V-Vw17.csv,unsynchronized_categorized,vehicle,329,32.80000000000291
abd8373222ff:000,b19ade8162528408,train,abd8373222ff026c1cf2879155e043c8007bc9e95186854aa7e1efe6908fac9d,VW17,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw17.csv,unsynchronized_uncategorized,smartphone,329,32.800999879837036
d372f22589de:000,b19ade8162528408,train,d372f22589dee5ff4ef74a1e3030b0d93b3b0d3724c9934ec396760714835c75,VW17,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw17.csv,unsynchronized_uncategorized,vehicle,329,32.80000000000291
dac55cdbb0b0:000,b1e6c520a48ce134,train,dac55cdbb0b0763eef61a6d969a560b8f59c4a82ba84415990f200eb4e4259ef,VW10,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw10/S-Vw10.csv,synchronized_categorized,smartphone,652,65.09999990463257
1591b8eda9cb:000,b1e6c520a48ce134,train,1591b8eda9cb12c07cd61a014e9449364c8dce3c8921c1050e494df214b4a81b,VW10,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw10/V-Vw10.csv,synchronized_categorized,vehicle,652,65.09999999999854
31906be512c4:000,b1e6c520a48ce134,train,31906be512c48d1baae00015079868cf97355c79ff6e6c6c5353922dbbe9d850,VW10,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw10.csv,synchronized_uncategorized,smartphone,652,65.09999990463257
1591b8eda9cb:000,b1e6c520a48ce134,train,1591b8eda9cb12c07cd61a014e9449364c8dce3c8921c1050e494df214b4a81b,VW10,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw10.csv,synchronized_uncategorized,vehicle,652,65.09999999999854
4963db622690:000,b1e6c520a48ce134,train,4963db622690990e91af1a4bfa4414edcee127105e8a142fa20a1448ae5a83d3,VW10,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw10/V-Vw10.csv,unsynchronized_categorized,vehicle,670,66.90000000000146
4963db622690:000,b1e6c520a48ce134,train,4963db622690990e91af1a4bfa4414edcee127105e8a142fa20a1448ae5a83d3,VW10,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw11/V-Vw10.csv,unsynchronized_categorized,vehicle,670,66.90000000000146
dac55cdbb0b0:000,b1e6c520a48ce134,train,dac55cdbb0b0763eef61a6d969a560b8f59c4a82ba84415990f200eb4e4259ef,VW10,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw10.csv,unsynchronized_uncategorized,smartphone,652,65.09999990463257
4963db622690:000,b1e6c520a48ce134,train,4963db622690990e91af1a4bfa4414edcee127105e8a142fa20a1448ae5a83d3,VW10,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw10.csv,unsynchronized_uncategorized,vehicle,670,66.90000000000146
3b82987cb99d:000,bbaa208ed0407ddc,test,3b82987cb99d7dfddcbbdbb9994006e10d231cb6017bf4d2d02f647a9a30ae21,VTA3,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta03/S-Vta3.csv,synchronized_categorized,smartphone,645,64.40000009536743
e2c6b46b5147:000,bbaa208ed0407ddc,test,e2c6b46b5147ce6264535d24d92e616bccfc1b1e7e06976c0730302b77cdadb7,VTA3,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta03/V-vta3.csv,synchronized_categorized,vehicle,645,64.40000000000146
e94b492767c8:000,bbaa208ed0407ddc,test,e94b492767c89f9371182a9c877b001fc4d06592be48ed5b69e9298706147a30,VTA3,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta3.csv,synchronized_uncategorized,smartphone,645,64.40000009536743
e2c6b46b5147:000,bbaa208ed0407ddc,test,e2c6b46b5147ce6264535d24d92e616bccfc1b1e7e06976c0730302b77cdadb7,VTA3,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta3.csv,synchronized_uncategorized,vehicle,645,64.40000000000146
d818af3087a2:000,bbaa208ed0407ddc,test,d818af3087a250e0dff78402822f9ed7f2498bbe684f644c446f1d9b14fcaaba,VTA3,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta03/V-Vta3.csv,unsynchronized_categorized,vehicle,875,87.40000000000146
3b82987cb99d:000,bbaa208ed0407ddc,test,3b82987cb99d7dfddcbbdbb9994006e10d231cb6017bf4d2d02f647a9a30ae21,VTA3,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta3.csv,unsynchronized_uncategorized,smartphone,645,64.40000009536743
d818af3087a2:000,bbaa208ed0407ddc,test,d818af3087a250e0dff78402822f9ed7f2498bbe684f644c446f1d9b14fcaaba,VTA3,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta3.csv,unsynchronized_uncategorized,vehicle,875,87.40000000000146
b3cfa0685988:000,bbc07bc192fc3852,test,b3cfa068598880209639b88e4d4ba959fb9c1ca846e2d10717e382b17ea39f3d,T4,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-T4.csv,unsynchronized_uncategorized,smartphone,73482,3580.236000061035
2c7f5ff63717:000,bc0235199f19555a,train,2c7f5ff6371784aa48ac24ab6fb040d02953894d6df934f745a3c368453fe763,T9,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-T9.csv,unsynchronized_uncategorized,smartphone,79909,7990.717000246048
6896dfad520b:000,be018e03e581187a,train,6896dfad520b85c28d953f7d9980334436fbcc15d8de9563debcf84945259842,VTB5,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vtb (Driver E)/Vtb05/S-Vtb5.csv,synchronized_categorized,smartphone,64388,6438.7009999752045
b694eaeeb984:000,be018e03e581187a,train,b694eaeeb9842881069dc2f0c75706a58ec2b6fcba8cdf60c66953a0de7c5a73,VTB5,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vtb (Driver E)/Vtb05/V-vtb5.csv,synchronized_categorized,vehicle,64388,6438.700000000004
b5f5d659485e:000,be018e03e581187a,train,b5f5d659485e7add06e31bf87aba03f72aaebb2ee11a49720709b3ddbbae577f,VTB5,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb5.csv,synchronized_uncategorized,smartphone,64388,6438.7009999752045
b694eaeeb984:000,be018e03e581187a,train,b694eaeeb9842881069dc2f0c75706a58ec2b6fcba8cdf60c66953a0de7c5a73,VTB5,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb5.csv,synchronized_uncategorized,vehicle,64388,6438.700000000004
ba82bba4bf4b:000,be018e03e581187a,train,ba82bba4bf4b8cd6c3dfa767e0241077aa5265e906777b8855017d630a827647,VTB5,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb05/V-Vtb5.csv,unsynchronized_categorized,vehicle,64610,6460.899999999994
6896dfad520b:000,be018e03e581187a,train,6896dfad520b85c28d953f7d9980334436fbcc15d8de9563debcf84945259842,VTB5,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb5.csv,unsynchronized_uncategorized,smartphone,64388,6438.7009999752045
ba82bba4bf4b:000,be018e03e581187a,train,ba82bba4bf4b8cd6c3dfa767e0241077aa5265e906777b8855017d630a827647,VTB5,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vtb5.csv,unsynchronized_uncategorized,vehicle,64610,6460.899999999994
6d3b6e43afbe:000,be50e3ea12fed124,train,6d3b6e43afbe8e43dd854558bd0eda3a5370fdacf7ff89894a907cccecba9d3d,VTB8,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vtb (Driver E)/Vtb08/S-Vtb8.csv,synchronized_categorized,smartphone,668,66.70000004768372
c06b3df20364:000,be50e3ea12fed124,train,c06b3df20364474e33b00ee096b2711426366534c41474d6b03d6a9580028268,VTB8,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vtb (Driver E)/Vtb08/V-vtb8.csv,synchronized_categorized,vehicle,668,66.69999999999709
d80cb5cebc5e:000,be50e3ea12fed124,train,d80cb5cebc5e4bc326bbc993e6243a5ad5d5b06c8b7dad6af923c7953e9ed294,VTB8,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb8.csv,synchronized_uncategorized,smartphone,668,66.70000004768372
c06b3df20364:000,be50e3ea12fed124,train,c06b3df20364474e33b00ee096b2711426366534c41474d6b03d6a9580028268,VTB8,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb8.csv,synchronized_uncategorized,vehicle,668,66.69999999999709
5ec90eed9f35:000,be50e3ea12fed124,train,5ec90eed9f351e7b509751e0a4edaab8835ff92410f5c91f4b83208612f92a9c,VTB8,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb08/V-Vtb8.csv,unsynchronized_categorized,vehicle,699,69.80000000000291
6d3b6e43afbe:000,be50e3ea12fed124,train,6d3b6e43afbe8e43dd854558bd0eda3a5370fdacf7ff89894a907cccecba9d3d,VTB8,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb8.csv,unsynchronized_uncategorized,smartphone,668,66.70000004768372
5ec90eed9f35:000,be50e3ea12fed124,train,5ec90eed9f351e7b509751e0a4edaab8835ff92410f5c91f4b83208612f92a9c,VTB8,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vtb8.csv,unsynchronized_uncategorized,vehicle,699,69.80000000000291
1fd3d11e1b31:000,c13584a0324dde7d,train,1fd3d11e1b31b60056390b5f3047b60c01dfef07c391366937ad3178be8e3621,A10,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A10.csv,unsynchronized_uncategorized,smartphone,8886,4442.5
b898b14918ea:000,c337ab1a24814c79,train,b898b14918eaa6097b8b54b61c15b6636805b7a1e5b610ad202b9d7979cb3e49,VTA23,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta23/S-Vta23.csv,synchronized_categorized,smartphone,1110,110.90000009536743
67c2a792a369:000,c337ab1a24814c79,train,67c2a792a3696cfb18413ad07398e016842eaedd563200bf2fefac905993f353,VTA23,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta23/V-vta23.csv,synchronized_categorized,vehicle,1110,110.90000000000146
9b6078292366:000,c337ab1a24814c79,train,9b6078292366076f3e641d55f443d759a0429652023db517c8db8fafe24b0971,VTA23,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta23.csv,synchronized_uncategorized,smartphone,1110,110.90000009536743
67c2a792a369:000,c337ab1a24814c79,train,67c2a792a3696cfb18413ad07398e016842eaedd563200bf2fefac905993f353,VTA23,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta23.csv,synchronized_uncategorized,vehicle,1110,110.90000000000146
611eaccab9de:000,c337ab1a24814c79,train,611eaccab9deb8563111f80a105e09b5e9f1fc2824a4d38ab3a6c3c2bcabf0ec,VTA23,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta23/V-Vta23.csv,unsynchronized_categorized,vehicle,1119,111.79999999999563
b898b14918ea:000,c337ab1a24814c79,train,b898b14918eaa6097b8b54b61c15b6636805b7a1e5b610ad202b9d7979cb3e49,VTA23,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta23.csv,unsynchronized_uncategorized,smartphone,1110,110.90000009536743
611eaccab9de:000,c337ab1a24814c79,train,611eaccab9deb8563111f80a105e09b5e9f1fc2824a4d38ab3a6c3c2bcabf0ec,VTA23,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta23.csv,unsynchronized_uncategorized,vehicle,1119,111.79999999999563
