relative_path,time_column_role,time_is_absolute,time_unit,valid_timestamps,missing_timestamps,first_timestamp_s,last_timestamp_s,duration_s,duration_kind,is_monotonic,non_monotonic_count,duplicate_timestamp_count,zero_interval_count,negative_interval_count,delta_mean_s,delta_median_s,delta_std_s,delta_min_s,delta_max_s,delta_p99_s,estimated_rate_hz,rate_kind,sampling_class,coefficient_of_variation,suspected_column_misalignment,evidence,note
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta26/V-vta26.csv,time_of_day_s,True,s,1935,0,46727.6,46921.0,193.40000000000146,estimated,True,0,0,0,0,0.10000000000000075,0.09999999999854481,2.910947213090581e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.9109472130905586e-11,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta27/S-Vta27.csv,time_since_start_ms,False,s,2540,0,1187.914,1441.814,253.9000000000001,estimated,True,0,0,0,0,0.10000000000000003,0.09999999999990905,0.0005332578389420388,0.09600000000000364,0.10400000000004184,0.10100000000011278,10.000000000009095,exact,stable,0.005332578389420386,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta27/V-vta27.csv,time_of_day_s,True,s,2540,0,46956.8,47210.7,253.89999999999418,estimated,True,0,0,0,0,0.0999999999999977,0.09999999999854481,2.9086622269371854e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.908662226937252e-11,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta28/S-Vta28.csv,time_since_start_ms,False,s,4210,0,1473.214,1894.114,420.9000000000001,estimated,True,0,0,0,0,0.10000000000000002,0.09999999999990905,0.0005820634108166454,0.0929999999998472,0.1069999999999709,0.10100000000011278,10.000000000009095,exact,stable,0.005820634108166453,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta28/V-vta28.csv,time_of_day_s,True,s,4210,0,47216.3,47637.2,420.8999999999942,estimated,True,0,0,0,0,0.09999999999999862,0.09999999999854481,2.9093453321613937e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.909345332161434e-11,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta29/S-Vta29.csv,time_since_start_ms,False,s,23705,0,0.015,2369.793,2369.7780000000002,estimated,False,0,4,4,0,0.09999063291139242,0.09999999999999432,0.0011217812934407885,0.0009999999999763531,0.11099999999999,0.10199999999986176,10.000000000000568,exact,stable,0.01121886381532223,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta29/V-vta29.csv,time_of_day_s,True,s,23705,0,48446.2,50816.6,2370.4000000000015,estimated,True,0,0,0,0,0.10000000000000006,0.09999999999854481,9.185529127931082e-06,0.09900000000197906,0.10100000000238651,0.10000000000582077,10.00000000014552,exact,stable,9.185529127931076e-05,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta30/S-Vta30.csv,time_since_start_ms,False,s,17136,0,2383.093,4096.593,1713.5,estimated,True,0,0,0,0,0.1,0.09999999999990905,0.0007316274115907559,0.0660000000002583,0.13400000000001455,0.10100000000011278,10.000000000009095,exact,stable,0.007316274115907559,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta30/V-vta30.csv,time_of_day_s,True,s,17136,0,50821.6,52535.1,1713.5,estimated,True,0,0,0,0,0.1,0.09999999999854481,2.9103830456786644e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.910383045678664e-11,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vtb (Driver E)/Vtb01/S-Vtb1.csv,time_since_start_ms,False,s,32459,0,0.029,3245.828,3245.799,estimated,False,0,5456,5456,0,0.1202058736389897,0.09999999999990905,4.024250336301483,0.0009999999999763531,661.3760000000001,0.10100000000011278,10.000000000009095,exact,severely_irregular,33.47798418226534,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vtb (Driver E)/Vtb01/V-vtb1.csv,time_of_day_s,True,s,32459,0,53857.8,57103.6,3245.7999999999956,estimated,True,0,0,0,0,0.09999999999999987,0.09999999999854481,7.849719173107635e-06,0.09900000000197906,0.10100000000238651,0.10000000000582077,10.00000000014552,exact,stable,7.849719173107645e-05,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vtb (Driver E)/Vtb02/S-Vtb2.csv,time_since_start_ms,False,s,5712,0,0.014,571.114,571.1,estimated,True,0,0,0,0,0.1,0.10000000000000142,0.0006498791019387002,0.09399999999993724,0.10700000000008458,0.10199999999997544,9.999999999999858,exact,stable,0.006498791019387002,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vtb (Driver E)/Vtb02/V-vtb2.csv,time_of_day_s,True,s,5712,0,57981.4,58552.5,571.0999999999985,estimated,False,0,1,1,0,0.10001751313485088,0.09999999999854481,0.0013232561260465,0.09999999999854481,0.19999999999708962,0.10000000000582077,10.00000000014552,exact,stable,0.013230244229951907,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vtb (Driver E)/Vtb03/S-Vtb3.csv,time_since_start_ms,False,s,8240,0,581.214,1405.114,823.9,estimated,True,0,0,0,0,0.09999999999999999,0.10000000000002274,0.0006602842113191995,0.09500000000002728,0.10599999999999454,0.10199999999986176,9.999999999997726,exact,stable,0.006602842113191995,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vtb (Driver E)/Vtb03/V-vtb3.csv,time_of_day_s,True,s,8240,0,58563.1,59387.0,823.9000000000015,estimated,True,0,0,0,0,0.10000000000000017,0.09999999999854481,2.9105155040641102e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.910515504064105e-11,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vtb (Driver E)/Vtb04/S-Vtb4.csv,time_since_start_ms,False,s,556,0,1417.914,1473.414,55.5,estimated,True,0,0,0,0,0.1,0.09999999999990905,0.0005631315273711161,0.09799999999995634,0.10200000000008913,0.10100000000011278,10.000000000009095,exact,stable,0.005631315273711161,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vtb (Driver E)/Vtb04/V-vtb4.csv,time_of_day_s,True,s,556,0,59398.8,59454.3,55.5,estimated,True,0,0,0,0,0.1,0.09999999999854481,2.9103830456786644e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.910383045678664e-11,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vtb (Driver E)/Vtb05/S-Vtb5.csv,time_since_start_ms,False,s,64388,0,1472.613,7911.314,6438.701,estimated,True,0,0,0,0,0.10000001553108546,0.09999999999990905,0.0008643267564102214,0.07999999999992724,0.11900000000014188,0.10199999999986176,10.000000000009095,exact,stable,0.00864326622170915,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vtb (Driver E)/Vtb05/V-vtb5.csv,time_of_day_s,True,s,64388,0,59481.4,65920.1,6438.700000000004,estimated,True,0,0,0,0,0.10000000000000006,0.09999999999854481,5.573344682306492e-06,0.09900000000197906,0.10100000000238651,0.10000000000582077,10.00000000014552,exact,stable,5.5733446823064886e-05,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vtb (Driver E)/Vtb06/S-Vtb6.csv,time_since_start_ms,False,s,498,0,7944.914,7994.6140000000005,49.70000000000073,estimated,True,0,0,0,0,0.10000000000000146,0.1000000000003638,0.001166259390450778,0.08799999999973807,0.11200000000008004,0.10199999999986176,9.99999999996362,exact,stable,0.01166259390450761,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vtb (Driver E)/Vtb06/V-vtb6.csv,time_of_day_s,True,s,498,0,65926.9,65976.6,49.70000000001164,estimated,True,0,0,0,0,0.10000000000002342,0.10000000000582077,7.124131982508725e-12,0.09999999999126885,0.10000000000582077,0.10000000000582077,9.999999999417923,exact,stable,7.124131982507056e-11,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vtb (Driver E)/Vtb07/S-Vtb7.csv,time_since_start_ms,False,s,461,0,7998.9130000000005,8044.914,46.000999999999294,estimated,True,0,0,0,0,0.10000217391304195,0.1000000000003638,0.0007024767149111802,0.09599999999954889,0.10300000000006548,0.10199999999986176,9.99999999996362,exact,stable,0.007024614440102342,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vtb (Driver E)/Vtb07/V-vtb7.csv,time_of_day_s,True,s,461,0,65981.2,66027.2,46.0,estimated,True,0,0,0,0,0.1,0.10000000000582077,7.128953417949148e-12,0.09999999999126885,0.10000000000582077,0.10000000000582077,9.999999999417923,exact,stable,7.128953417949147e-11,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vtb (Driver E)/Vtb08/S-Vtb8.csv,time_since_start_ms,False,s,668,0,8052.914,8119.6140000000005,66.70000000000073,estimated,True,0,0,0,0,0.10000000000000109,0.1000000000003638,0.0009276689685508391,0.09399999999914144,0.10500000000047294,0.10300000000006548,9.99999999996362,exact,stable,0.00927668968550829,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vtb (Driver E)/Vtb08/V-vtb8.csv,time_of_day_s,True,s,668,0,66035.0,66101.7,66.69999999999709,estimated,True,0,0,0,0,0.09999999999999563,0.10000000000582077,7.129842700979013e-12,0.09999999999126885,0.10000000000582077,0.10000000000582077,9.999999999417923,exact,stable,7.129842700979324e-11,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vtb (Driver E)/Vtb09/S-Vtb9.csv,time_since_start_ms,False,s,452,0,8124.915,8170.014,45.09900000000016,estimated,True,0,0,0,0,0.09999778270510014,0.1000000000003638,0.0006936483813636518,0.09699999999975262,0.10300000000006548,0.10199999999986176,9.99999999996362,exact,stable,0.006936637619348673,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vtb (Driver E)/Vtb09/V-vtb9.csv,time_of_day_s,True,s,452,0,66107.0,66152.1,45.10000000000582,estimated,True,0,0,0,0,0.10000000000001291,0.10000000000582077,7.126306745054184e-12,0.09999999999126885,0.10000000000582077,0.10000000000582077,9.999999999417923,exact,stable,7.126306745053263e-11,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vtb (Driver E)/Vtb10/S-Vtb10.csv,time_since_start_ms,False,s,196,0,8176.9130000000005,8196.413,19.5,estimated,True,0,0,0,0,0.1,0.1000000000003638,0.000865284894516179,0.09500000000116415,0.10499999999956344,0.1021199999998862,9.99999999996362,exact,stable,0.00865284894516179,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vtb (Driver E)/Vtb10/V-vtb10.csv,time_of_day_s,True,s,195,0,66156.9,66176.3,19.40000000000873,estimated,True,0,0,0,0,0.10000000000004501,0.10000000000582077,7.119618446642111e-12,0.09999999999126885,0.10000000000582077,0.10000000000582077,9.999999999417923,exact,stable,7.119618446638907e-11,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vtb (Driver E)/Vtb11/S-Vtb11.csv,time_since_start_ms,False,s,361,0,8205.914,8241.914,36.0,estimated,True,0,0,0,0,0.1,0.1000000000003638,0.0008498365856886943,0.09600000000136788,0.10300000000097498,0.10299999999915599,9.99999999996362,exact,stable,0.008498365856886942,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vtb (Driver E)/Vtb11/V-vtb11.csv,time_of_day_s,True,s,361,0,66188.0,66224.0,36.0,estimated,True,0,0,0,0,0.1,0.10000000000582077,7.128953417949148e-12,0.09999999999126885,0.10000000000582077,0.10000000000582077,9.999999999417923,exact,stable,7.128953417949147e-11,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vtb (Driver E)/Vtb12/S-Vtb12.csv,time_since_start_ms,False,s,447,0,8251.013,8295.614,44.60099999999875,estimated,True,0,0,0,0,0.10000224215246356,0.1000000000003638,0.0007071032264872979,0.09699999999975262,0.10300000000097498,0.10200000000077125,9.99999999996362,exact,stable,0.007070873725103556,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vtb (Driver E)/Vtb12/V-vtb12.csv,time_of_day_s,True,s,447,0,66233.1,66277.7,44.59999999999127,estimated,True,0,0,0,0,0.09999999999998042,0.10000000000582077,7.1329214844700115e-12,0.09999999999126885,0.10000000000582077,0.10000000000582077,9.999999999417923,exact,stable,7.132921484471408e-11,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw01/S-Vw1.csv,time_since_start_ms,False,s,20476,0,0.019,2047.519,2047.5,estimated,True,0,0,0,0,0.1,0.10000000000000142,0.0007956536388829012,0.08399999999983265,0.1150000000000091,0.10100000000011278,9.999999999999858,exact,stable,0.007956536388829013,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw01/V-Vw1.csv,time_of_day_s,True,s,20475,0,34575.4,36622.8,2047.4000000000015,estimated,True,0,0,0,0,0.10000000000000007,0.09999999999854481,2.910436350642183e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.910436350642181e-11,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw02/S-Vw2.csv,time_since_start_ms,False,s,52713,0,0.011,5271.21,5271.199,estimated,True,0,0,0,0,0.09999998102898772,0.09999999999990905,0.0007989953281039536,0.07699999999931606,0.12300000000050204,0.10199999999986176,10.000000000009095,exact,stable,0.007989954796814842,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw02/V-Vw2.csv,time_of_day_s,True,s,52712,0,36944.8,42215.9,5271.0999999999985,estimated,True,0,0,0,0,0.09999999999999998,0.09999999999854481,6.159768233484157e-06,0.0989999999947031,0.10100000000238651,0.10000000000582077,10.00000000014552,exact,stable,6.159768233484158e-05,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw03/S-Vw3.csv,time_since_start_ms,False,s,3861,0,5293.31,5679.311,386.0009999999993,estimated,True,0,0,0,0,0.10000025906735734,0.1000000000003638,0.0007423181274538567,0.09499999999934516,0.10500000000047294,0.10199999999986176,9.99999999996362,exact,stable,0.00742316204354883,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw03/V-Vw3.csv,time_of_day_s,True,s,3861,0,42240.0,42626.0,386.0,estimated,True,0,0,0,0,0.1,0.09999999999854481,2.9103830456786644e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.910383045678664e-11,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw04/S-Vw4.csv,time_since_start_ms,False,s,126526,0,3.41,12655.91,12652.5,estimated,True,0,0,0,0,0.1,0.1000000000003638,0.0007813171132794281,0.07599999999911233,0.12399999999979627,0.10199999999986176,9.99999999996362,exact,stable,0.00781317113279428,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw04/V-Vw4.csv,time_of_day_s,True,s,126527,0,44126.7,56779.3,12652.600000000006,estimated,True,0,0,0,0,0.10000000000000005,0.09999999999854481,5.622637761050504e-06,0.09900000000197906,0.10099999999511056,0.10000000000582077,10.00000000014552,exact,stable,5.622637761050501e-05,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw05/S-Vw5.csv,time_since_start_ms,False,s,1012,0,12673.309000000001,12774.41,101.10099999999875,estimated,True,0,0,0,0,0.10000098911968225,0.1000000000003638,0.000702545189743386,0.09799999999995634,0.10299999999915599,0.10199999999895226,9.99999999996362,exact,stable,0.007025382407993709,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw05/V-Vw5.csv,time_of_day_s,True,s,1012,0,56794.1,56895.2,101.09999999999854,estimated,True,0,0,0,0,0.09999999999999856,0.09999999999854481,2.9093029704015635e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.9093029704016053e-11,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw06/S-Vw6.csv,time_since_start_ms,False,s,1281,0,12779.31,12907.31,128.0,estimated,True,0,0,0,0,0.1,0.1000000000003638,0.0006696547617443798,0.09699999999975262,0.10300000000097498,0.10199999999895226,9.99999999996362,exact,stable,0.006696547617443798,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw06/V-Vw6.csv,time_of_day_s,True,s,1281,0,56904.2,57032.2,128.0,estimated,True,0,0,0,0,0.1,0.09999999999854481,2.9103830456786644e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.910383045678664e-11,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw07/S-Vw7.csv,time_since_start_ms,False,s,1602,0,13185.41,13345.509,160.09900000000016,estimated,True,0,0,0,0,0.09999937539038112,0.1000000000003638,0.0007126059430245801,0.09399999999914144,0.10599999999976717,0.10199999999895226,9.99999999996362,exact,stable,0.007126103940576466,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw07/V-Vw7.csv,time_of_day_s,True,s,1602,0,57476.8,57636.9,160.09999999999854,estimated,True,0,0,0,0,0.09999999999999909,0.09999999999854481,2.9097011288874854e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.9097011288875117e-11,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw08/S-Vw8.csv,time_since_start_ms,False,s,1529,0,13365.41,13518.210000000001,152.8000000000011,estimated,True,0,0,0,0,0.10000000000000071,0.1000000000003638,0.0007423254814019402,0.09499999999934516,0.10499999999956344,0.10199999999895226,9.99999999996362,exact,stable,0.007423254814019349,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw08/V-Vw8.csv,time_of_day_s,True,s,1529,0,57650.0,57802.8,152.8000000000029,estimated,True,0,0,0,0,0.1000000000000019,0.09999999999854481,2.91181059800818e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.911810598008124e-11,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw09/S-Vw9.csv,time_since_start_ms,False,s,552,0,13716.809000000001,13771.91,55.10099999999875,estimated,True,0,0,0,0,0.1000018148820304,0.1000000000003638,0.0006934986984466288,0.09699999999975262,0.10299999999915599,0.10199999999895226,9.99999999996362,exact,stable,0.006934861124917899,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw09/V-Vw9.csv,time_of_day_s,True,s,553,0,57839.9,57895.1,55.19999999999709,estimated,True,0,0,0,0,0.09999999999999473,0.09999999999854481,2.906421248607749e-12,0.09999999999854481,0.10000000000582077,0.10000000000582077,10.00000000014552,exact,stable,2.9064212486079022e-11,False,VERIFIED_FROM_FILE,
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw10/S-Vw10.csv,time_since_start_ms,False,s,652,0,13938.31,14003.41,65.10000000000036,estimated,True,0,0,0,0,0.10000000000000056,0.1000000000003638,0.000681103288533593,0.09699999999975262,0.10299999999915599,0.10199999999895226,9.99999999996362,exact,stable,0.006811032885335892,False,VERIFIED_FROM_FILE,
