pair_id,session_id,dataset_family,smartphone_file,vehicle_file,smartphone_segment,vehicle_segment,smartphone_start_s,smartphone_end_s,vehicle_start_s,vehicle_end_s,overlap_start_s,overlap_end_s,overlap_duration_s,clock_offset_s,estimated_offset_s,offset_method,offset_confidence,correlation,peak_margin,drift_detected,drift_estimate_s,drift_ppm,status,note
unsynchronized_uncategorized:VTA9,VTA9,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta9.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta9.csv,2671b8ec2301:000,e5b95bb24041:000,43283.394,43298.892,43276.2,43298.7,43279.701,43295.19899999999,15.497999999992317,3.6930000000029395,3.6930000000029395,clock_difference,none,,,True,-7.0020000000004075,-311200.0000000181,UNRESOLVED,aligned overlap 15.5s is below the 60s minimum; alignment left UNRESOLVED
unsynchronized_uncategorized:VTB1,VTB1,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb1.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vtb1.csv,4132d57199e8:000,b935595d3039:000,53857.146,57102.945,53857.8,57103.6,53857.8,57100.0995,3242.2994999999937,-0.654500000000553,2.845499999999923,speed_cross_correlation,medium,0.7595265460459376,0.19338266239900992,False,-0.000999999996565748,-0.30809045429963317,CONFIRMED_BY_SIGNAL,speed correlation 0.760 at offset 2.85s (peak margin 0.193)
unsynchronized_uncategorized:VTB10,VTB10,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb10.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vtb10.csv,9e3fc03408f1:000,8024f15a5206:000,66157.375,66176.875,66156.9,66176.3,66156.9,66176.3,19.40000000000873,0.5250000000014552,0.5250000000014552,clock_difference,none,,,False,0.09999999999126885,5154.639174805353,UNRESOLVED,aligned overlap 19.4s is below the 60s minimum; alignment left UNRESOLVED
unsynchronized_uncategorized:VTB11,VTB11,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb11.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vtb11.csv,87c795b6c20e:000,d2d46c6ef06c:000,66186.376,66222.376,66180.9,66224.1,66184.5,66220.5,36.0,1.8760000000038417,1.8760000000038417,clock_difference,none,,,True,-7.2000000000116415,-166666.66666689122,UNRESOLVED,aligned overlap 36.0s is below the 60s minimum; alignment left UNRESOLVED
unsynchronized_uncategorized:VTB12,VTB12,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb12.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vtb12.csv,538064be488d:000,db2205971f96:000,66231.475,66276.076,66228.9,66277.8,66231.0495,66275.65049999999,44.60099999999511,0.42550000000483124,0.42550000000483124,clock_difference,none,,,True,-4.299000000013621,-87914.1104297107,UNRESOLVED,aligned overlap 44.6s is below the 60s minimum; alignment left UNRESOLVED
unsynchronized_uncategorized:VTB2,VTB2,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb2.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vtb2.csv,06ad03911f2d:000,06d3c23b0822:000,57980.476,58551.576,57981.4,58552.5,57981.4,58548.4,567.0,-0.9239999999990687,3.176000000001416,speed_cross_correlation,high,0.9637881246772305,0.2380686174549589,False,0.0,0.0,CONFIRMED_BY_SIGNAL,speed correlation 0.964 at offset 3.18s (peak margin 0.238)
unsynchronized_uncategorized:VTB3,VTB3,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb3.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vtb3.csv,7a8bd69ead89:000,dea1ddbfcb41:000,58561.676,59385.576,58558.3,59387.1,58559.85,59383.75,823.9000000000015,0.9259999999994761,1.8259999999999152,speed_cross_correlation,high,0.9622468506286861,0.24687873880778444,True,-4.899999999994179,-5912.16216215517,CONFIRMED_BY_SIGNAL,speed correlation 0.962 at offset 1.83s (peak margin 0.247)
unsynchronized_uncategorized:VTB4,VTB4,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb4.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vtb4.csv,bd191de76af1:000,a54aa8e94b78:000,59398.376,59453.876,59392.0,59454.4,59397.75,59453.25,55.5,2.925999999995838,0.6259999999962318,speed_cross_correlation,none,0.8838215352914581,0.527209824226031,True,-6.900000000001455,-110576.92307694381,UNRESOLVED,aligned overlap 55.5s is below the 60s minimum; alignment left UNRESOLVED
unsynchronized_uncategorized:VTB5,VTB5,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb5.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vtb5.csv,6896dfad520b:000,ba82bba4bf4b:000,59453.075,65891.776,59459.3,65920.2,59459.3,65889.0005,6429.700499999992,-17.324500000002445,2.7754999999982672,speed_cross_correlation,high,0.9880608881956375,0.15367554294232288,True,-22.198999999993248,-3435.8990233548375,CONFIRMED_BY_SIGNAL,speed correlation 0.988 at offset 2.78s (peak margin 0.154)
unsynchronized_uncategorized:VTB6,VTB6,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb6.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vtb6.csv,437e6ff31147:000,c23411d81547:000,65925.376,65975.076,65926.0,65976.7,65926.5,65976.2,49.69999999999709,-1.1239999999961583,-1.1239999999961583,clock_difference,none,,,False,-1.0,-19723.865877713164,UNRESOLVED,aligned overlap 49.7s is below the 60s minimum; alignment left UNRESOLVED
unsynchronized_uncategorized:VTB7,VTB7,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb7.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vtb7.csv,3c912d93a732:000,538130135fb4:000,65979.375,66025.376,65981.2,66027.2,65981.2,66027.2,46.0,-1.8244999999951688,-1.8244999999951688,clock_difference,none,,,False,0.0010000000038417056,21.739130518297948,UNRESOLVED,aligned overlap 46.0s is below the 60s minimum; alignment left UNRESOLVED
unsynchronized_uncategorized:VTB8,VTB8,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb8.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vtb8.csv,6d3b6e43afbe:000,5ec90eed9f35:000,66033.376,66100.076,66032.0,66101.8,66033.15000000001,66099.85,66.69999999999709,-0.17399999999906868,0.22600000000136333,speed_cross_correlation,medium,0.7373268607897177,0.9234019174345425,True,-3.1000000000058208,-44412.607449938274,CONFIRMED_BY_SIGNAL,speed correlation 0.737 at offset 0.23s (peak margin 0.923)
unsynchronized_uncategorized:VTB9,VTB9,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb9.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vtb9.csv,2914b6a69096:000,9e25f7d2ed49:000,66105.377,66150.476,66106.6,66152.2,66106.8505,66151.9495,45.09900000000198,-1.4735000000073342,-1.4735000000073342,clock_difference,none,,,False,-0.5009999999892898,-10986.842105030388,UNRESOLVED,aligned overlap 45.1s is below the 60s minimum; alignment left UNRESOLVED
unsynchronized_uncategorized:VW1,VW1,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw1.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw1.csv,fbf968d0ce57:000,6323621a9321:000,34675.816,36723.316,34575.4,36622.8,34575.4,36622.8,2047.4000000000015,100.46599999999671,100.46599999999671,clock_difference,low,,,False,0.09999999999854481,48.84243430621507,CLOCK_ONLY,signal alignment not confirmed (insufficient overlap or flat correlation surface); clock difference reported only
unsynchronized_uncategorized:VW10,VW10,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw10.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw10.csv,dac55cdbb0b0:000,4963db622690:000,58061.904,58127.004,58060.7,58127.6,58060.7,58125.0,64.30000000000291,0.3040000000037253,2.0040000000041758,speed_cross_correlation,high,0.9076080827476725,0.7726753374296343,True,-1.8000000000029104,-26905.829596455475,CONFIRMED_BY_SIGNAL,speed correlation 0.908 at offset 2.00s (peak margin 0.773)
unsynchronized_uncategorized:VW11,VW11,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw11.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw11.csv,d1fb2b7e3ad0:000,1b13b34cb9bd:000,58135.504,58626.304,58132.5,58624.8,58132.5,58621.549999999996,489.04999999999563,2.253999999997177,4.753999999997639,speed_cross_correlation,high,0.976190551053026,0.2838591908272299,True,-1.500000000007276,-3046.922608180514,CONFIRMED_BY_SIGNAL,speed correlation 0.976 at offset 4.75s (peak margin 0.284)
unsynchronized_uncategorized:VW12,VW12,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw12.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw12.csv,3db4ee68418f:000,a54ef9e6ab8a:000,58640.205,58731.905,58630.2,58737.0,58636.85,58728.549999999996,91.69999999999709,2.4550000000017462,3.3550000000021853,speed_cross_correlation,high,0.9249862981651157,0.7566119453921836,True,-15.10000000000582,-141385.76779031282,CONFIRMED_BY_SIGNAL,speed correlation 0.925 at offset 3.36s (peak margin 0.757)
unsynchronized_uncategorized:VW13,VW13,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw13.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw13.csv,f86e535305a7:000,d5baf3d13427:000,58826.104,58854.404,58823.8,58853.4,58824.45,58852.75,28.30000000000291,1.6539999999986321,1.6539999999986321,clock_difference,none,,,True,-1.2999999999956344,-43918.91891877359,UNRESOLVED,aligned overlap 28.3s is below the 60s minimum; alignment left UNRESOLVED
unsynchronized_uncategorized:VW14A,VW14A,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw14a.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw14a.csv,c33f936d8de8:000,4f750963ebb7:000,58874.984,59188.684,58870.0,59183.9,58871.5,59183.9,312.40000000000146,4.883999999998196,3.483999999998602,speed_cross_correlation,high,0.8900680192843738,0.6605749521383536,False,-0.19999999999708962,-637.14558775753,CONFIRMED_BY_SIGNAL,speed correlation 0.890 at offset 3.48s (peak margin 0.661)
unsynchronized_uncategorized:VW14B,VW14B,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw14b.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw14b.csv,0be63d31a967:000,a490a5922017:000,59188.983,61147.684,59184.0,61143.9,59184.2995,61143.0005,1958.701000000001,4.383499999999913,4.683500000000343,speed_cross_correlation,high,0.9906956578781527,0.09196740443887863,True,-1.1990000000005239,-611.7659064240639,CONFIRMED_BY_SIGNAL,speed correlation 0.991 at offset 4.68s (peak margin 0.092)
unsynchronized_uncategorized:VW14C,VW14C,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw14c.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw14c.csv,79d0af64caf8:000,04929366928d:000,61148.984,62731.484,61144.0,62729.6,61145.15,62727.65,1582.5,3.433999999997468,3.8339999999979,speed_cross_correlation,high,0.984314750109014,0.13733932058138487,True,-3.099999999998545,-1955.095862763968,CONFIRMED_BY_SIGNAL,speed correlation 0.984 at offset 3.83s (peak margin 0.137)
unsynchronized_uncategorized:VW15,VW15,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw15.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw15.csv,85be9e57dfa6:000,e9a78a8fc5df:000,62989.943,63127.843,62986.9,63125.9,62987.45,63125.350000000006,137.90000000000873,2.492999999998574,2.492999999998574,clock_difference,low,,,True,-1.0999999999985448,-7913.669064737733,CLOCK_ONLY,signal alignment not confirmed (insufficient overlap or flat correlation surface); clock difference reported only
unsynchronized_uncategorized:VW16A,VW16A,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw16a.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw16a.csv,fc23e971b8f3:000,ec97aa52952d:000,63133.603,63721.402,63131.8,63731.7,63131.8,63717.4495,585.6494999999995,-4.247499999997672,3.952500000002871,speed_cross_correlation,high,0.9851965741892916,0.22561668194448847,True,-12.10099999999511,-20171.695282539138,CONFIRMED_BY_SIGNAL,speed correlation 0.985 at offset 3.95s (peak margin 0.226)
unsynchronized_uncategorized:VW16B,VW16B,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw16b.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw16b.csv,5edb201c6796:000,78871442687e:000,63736.002,63848.503,63731.8,63848.8,63732.5495,63845.0505,112.50099999999657,1.95249999999578,3.4524999999962276,speed_cross_correlation,high,0.9507332084173471,0.6288283148615365,True,-4.499000000003434,-38452.99145302081,CONFIRMED_BY_SIGNAL,speed correlation 0.951 at offset 3.45s (peak margin 0.629)
unsynchronized_uncategorized:VW17,VW17,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw17.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw17.csv,abd8373222ff:000,d372f22589de:000,63854.702,63887.503,63853.1,63885.9,63853.1,63885.9,32.80000000000291,1.6024999999972351,1.6024999999972351,clock_difference,none,,,False,0.000999999996565748,30.48780477334327,UNRESOLVED,aligned overlap 32.8s is below the 60s minimum; alignment left UNRESOLVED
unsynchronized_uncategorized:VW2,VW2,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw2.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw2.csv,51abe4136abb:000,30733145dc37:000,36946.685,42217.884,36944.8,42215.9,36944.8,42213.6495,5268.849499999997,1.9344999999957508,4.23449999999621,speed_cross_correlation,high,0.983268330029638,0.15098569527719685,False,0.09900000000197906,18.781658477733128,CONFIRMED_BY_SIGNAL,speed correlation 0.983 at offset 4.23s (peak margin 0.151)
unsynchronized_uncategorized:VW3,VW3,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw3.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw3.csv,9a03b6e9ec4a:000,4fa83e78d311:000,42239.984,42625.985,42232.0,42626.0,42234.9995,42621.0005,386.00100000000384,3.9844999999986612,4.984499999999102,speed_cross_correlation,high,0.9432990939917928,0.6091777254405634,True,-7.998999999996158,-20302.03045684304,CONFIRMED_BY_SIGNAL,speed correlation 0.943 at offset 4.98s (peak margin 0.609)
unsynchronized_uncategorized:VW4,VW4,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw4.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw4.csv,fa0b8dc8dddf:000,e82458131e6f:000,44127.004,56779.504,44122.1,56779.3,44122.55,56775.05,12652.5,2.5540000000000873,4.454000000000541,speed_cross_correlation,high,0.9861023621267565,0.12216229296791536,True,-4.700000000004366,-371.3301520086879,CONFIRMED_BY_SIGNAL,speed correlation 0.986 at offset 4.45s (peak margin 0.122)
unsynchronized_uncategorized:VW5,VW5,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw5.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw5.csv,049ad3efce5a:000,34144ecc462c:000,56796.903,56898.004,56790.4,56895.3,56790.7995,56891.9005,101.10100000000239,4.603499999997439,6.1034999999978865,speed_cross_correlation,medium,0.7396145918438964,0.6901170311135046,True,-3.7989999999990687,-36215.44327930425,CONFIRMED_BY_SIGNAL,speed correlation 0.740 at offset 6.10s (peak margin 0.690)
unsynchronized_uncategorized:VW6,VW6,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw6.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw6.csv,d37056443067:000,9acb7769e064:000,56902.904,57030.904,56903.6,57032.3,56903.6,57029.05,125.45000000000437,-1.0459999999984575,1.85400000000201,speed_cross_correlation,medium,0.6740528300281637,0.6906201635839642,False,-0.7000000000043656,-5439.005439039175,CONFIRMED_BY_SIGNAL,speed correlation 0.674 at offset 1.85s (peak margin 0.691)
unsynchronized_uncategorized:VW7,VW7,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw7.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw7.csv,aa2774bec039:000,a75ed9a312a1:000,57309.004,57469.103,57468.2,57637.0,57472.5505,57632.6495,160.09900000000198,-163.54649999999674,-163.54649999999674,clock_difference,low,0.359774120815998,0.19044969974152295,True,-8.701000000000931,-51546.20853081031,CLOCK_ONLY,signal alignment not confirmed (correlation 0.360 below 0.5 or peak not distinct); clock difference reported only
unsynchronized_uncategorized:VW8,VW8,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw8.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw8.csv,53a4a5b9494e:000,69846416ec5f:000,57489.004,57641.804,57643.1,57802.9,57645.600000000006,57798.4,152.79999999999563,-157.59600000000137,-156.59600000000313,speed_cross_correlation,medium,0.6906270162065995,0.7297836823352294,True,-7.000000000007276,-43804.75594497589,CONFIRMED_BY_SIGNAL,speed correlation 0.691 at offset -156.60s (peak margin 0.730)
unsynchronized_uncategorized:VW9,VW9,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw9.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw9.csv,1a9d760bc7d2:000,b9850efcf8c6:000,57840.403,57895.504,57835.1,57895.1,57835.1,57888.650499999996,53.550499999997555,2.853500000001077,6.85350000000156,speed_cross_correlation,none,0.856210514493841,0.9416343771432915,True,-4.8989999999976135,-81649.99999996023,UNRESOLVED,aligned overlap 53.6s is below the 60s minimum; alignment left UNRESOLVED
unsynchronized_uncategorized:Y1,Y1,unsynchronized_uncategorized,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Y1.csv,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Y1.csv,4e0f18c9aeea:000,9d011603a57b:000,65565.703,72957.021,61954.4,69626.8,62094.941000000006,69486.259,7391.317999999999,3470.7619999999915,3470.7619999999915,clock_difference,low,0.19302501847803497,0.09575018997407886,True,-281.08200000000215,-36635.472603097085,CLOCK_ONLY,signal alignment not confirmed (correlation 0.193 below 0.5 or peak not distinct); clock difference reported only
