relative_path,session_id,stream,schema_valid,row_count,timestamp_quality,missingness_score,sampling_quality,gnss_availability,sampling_class,measured_rate_hz,range_finding_count,parse_error,notes,quality_score,score_formula
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw16b/V-Vw16b.csv,VW16B,vehicle,True,1171,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw17/V-Vw17.csv,VW17,vehicle,True,329,1.0,1.0,1.0,1.0,stable,10.0,1,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Y (Driver D)/Y1/V-Y1.csv,Y1,vehicle,True,70341,1.0,1.0,0.1,1.0,severely_irregular,10.0,0,,[],0.775,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Y (Driver D)/Y2/V-Y2.csv,Y2,vehicle,True,57213,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A1.csv,A1,smartphone,True,5942,1.0,1.0,1.0,1.0,stable,2.0,1,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A10.csv,A10,smartphone,True,8886,1.0,1.0,1.0,1.0,stable,2.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A11.csv,A11,smartphone,True,5155,1.0,1.0,1.0,1.0,stable,2.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A12.csv,A12,smartphone,True,4673,1.0,1.0,1.0,1.0,stable,2.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A13.csv,A13,smartphone,True,9184,1.0,1.0,1.0,1.0,stable,2.0,1,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A2.csv,A2,smartphone,True,11630,1.0,1.0,1.0,1.0,stable,2.0,1,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A3.csv,A3,smartphone,True,11132,1.0,1.0,1.0,1.0,stable,2.0,1,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A4.csv,A4,smartphone,True,32829,0.0,0.96,0.0,1.0,unknown,,1,,['no usable timestamps'],0.49,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A5.csv,A5,smartphone,True,85041,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A6.csv,A6,smartphone,True,86034,0.9999,1.0,0.75,1.0,mostly_stable,10.0,1,,[],0.9375,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A7.csv,A7,smartphone,True,43872,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A8.csv,A8,smartphone,True,66617,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A9.csv,A9,smartphone,True,11962,1.0,1.0,1.0,1.0,stable,2.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-I.csv,I,smartphone,True,5800,0.211,1.0,0.1,1.0,severely_irregular,10.0,0,,[],0.5777,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-M.csv,M,smartphone,True,105974,1.0,1.0,1.0,1.0,stable,10.0,1,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S1.csv,S1,smartphone,True,51746,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S2.csv,S2,smartphone,True,93876,0.9969,1.0,1.0,1.0,stable,10.0,0,,[],0.9992,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S3a.csv,S3A,smartphone,True,24621,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S3b.csv,S3B,smartphone,True,6813,0.9999,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S3c.csv,S3C,smartphone,True,37183,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S4.csv,S4,smartphone,True,94600,0.981,1.0,1.0,1.0,stable,10.0,1,,[],0.9952,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-T1.csv,T1,smartphone,True,25759,0.1955,1.0,0.1,1.0,severely_irregular,1000.0,0,,[],0.5739,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-T10.csv,T10,smartphone,True,6699,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-T11.csv,T11,smartphone,True,5690,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-T2.csv,T2,smartphone,True,75555,0.9999,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-T3.csv,T3,smartphone,True,65859,0.9794,1.0,0.75,1.0,mostly_stable,10.0,0,,[],0.9324,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-T4.csv,T4,smartphone,True,73482,0.4308,1.0,0.1,1.0,severely_irregular,10.101,0,,[],0.6327,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-T5.csv,T5,smartphone,True,46387,0.3856,1.0,0.1,1.0,severely_irregular,23.8095,0,,[],0.6214,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-T6.csv,T6,smartphone,True,86440,0.1966,1.0,0.1,1.0,severely_irregular,1000.0,0,,[],0.5742,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-T7.csv,T7,smartphone,True,101690,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-T8.csv,T8,smartphone,True,48344,0.9999,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-T9.csv,T9,smartphone,True,79909,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vfa01.csv,VFA01,smartphone,True,11486,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vfa02.csv,VFA02,smartphone,True,67523,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta10.csv,VTA10,smartphone,True,1502,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta11.csv,VTA11,smartphone,True,510,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta12.csv,VTA12,smartphone,True,610,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta13.csv,VTA13,smartphone,True,404,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta14.csv,VTA14,smartphone,True,2885,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta15.csv,VTA15,smartphone,True,833,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta16.csv,VTA16,smartphone,True,11335,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta17.csv,VTA17,smartphone,True,4519,1.0,1.0,0.75,1.0,mostly_stable,10.0,0,,[],0.9375,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta19.csv,VTA19,smartphone,True,292,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta1a.csv,VTA1A,smartphone,True,25676,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta1b.csv,VTA1B,smartphone,True,954,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta2.csv,VTA2,smartphone,True,10991,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta20.csv,VTA20,smartphone,True,3223,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta21.csv,VTA21,smartphone,True,2079,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta22.csv,VTA22,smartphone,True,1564,1.0,1.0,1.0,1.0,stable,10.0,1,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta23.csv,VTA23,smartphone,True,1110,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta24.csv,VTA24,smartphone,True,1171,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta25.csv,VTA25,smartphone,True,646,1.0,1.0,1.0,1.0,stable,10.0,1,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta26.csv,VTA26,smartphone,True,1935,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta27.csv,VTA27,smartphone,True,2540,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta28.csv,VTA28,smartphone,True,4210,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta29.csv,VTA29,smartphone,True,23705,0.9997,1.0,1.0,1.0,stable,10.0,0,,[],0.9999,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta3.csv,VTA3,smartphone,True,645,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta30.csv,VTA30,smartphone,True,17136,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta4.csv,VTA4,smartphone,True,1789,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta5.csv,VTA5,smartphone,True,307,1.0,1.0,1.0,1.0,stable,10.0,1,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta6.csv,VTA6,smartphone,True,1376,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta7.csv,VTA7,smartphone,True,840,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta8.csv,VTA8,smartphone,True,3676,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta9.csv,VTA9,smartphone,True,156,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb1.csv,VTB1,smartphone,True,32459,0.6638,1.0,0.1,1.0,severely_irregular,10.0,1,,[],0.6909,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb10.csv,VTB10,smartphone,True,196,1.0,1.0,1.0,1.0,stable,10.0,1,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb11.csv,VTB11,smartphone,True,361,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb12.csv,VTB12,smartphone,True,447,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb2.csv,VTB2,smartphone,True,5712,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb3.csv,VTB3,smartphone,True,8240,1.0,1.0,1.0,1.0,stable,10.0,2,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb4.csv,VTB4,smartphone,True,556,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb5.csv,VTB5,smartphone,True,64388,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb6.csv,VTB6,smartphone,True,498,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb7.csv,VTB7,smartphone,True,461,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb8.csv,VTB8,smartphone,True,668,1.0,1.0,1.0,1.0,stable,10.0,1,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb9.csv,VTB9,smartphone,True,452,1.0,1.0,1.0,1.0,stable,10.0,1,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw1.csv,VW1,smartphone,True,20476,1.0,1.0,1.0,1.0,stable,10.0,5,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw10.csv,VW10,smartphone,True,652,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw11.csv,VW11,smartphone,True,4909,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw12.csv,VW12,smartphone,True,918,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw13.csv,VW13,smartphone,True,284,1.0,1.0,1.0,1.0,stable,10.0,1,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw14a.csv,VW14A,smartphone,True,3138,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw14b.csv,VW14B,smartphone,True,19588,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw14c.csv,VW14C,smartphone,True,15826,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw15.csv,VW15,smartphone,True,1380,1.0,1.0,1.0,1.0,stable,10.0,5,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw16a.csv,VW16A,smartphone,True,5879,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw16b.csv,VW16B,smartphone,True,1126,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw17.csv,VW17,smartphone,True,329,1.0,1.0,1.0,1.0,stable,10.0,1,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw2.csv,VW2,smartphone,True,52713,1.0,1.0,1.0,1.0,stable,10.0,0,,[],1.0,"mean(timestamp_quality, missingness_score, sampling_quality, gnss_availability); each in [0,1]; never used to drop a session"
