session_id,stream,relative_path,total_rows,rows_with_fix,availability_fraction,has_gnss_fields,has_accuracy_field,mean_accuracy_m,worst_accuracy_m,outage_count,total_outage_s,longest_outage_s,documented_outages_found,position_update_rate_hz,position_update_count,median_update_interval_s,p90_update_interval_s,max_update_interval_s,position_hold_count,longest_position_hold_s,evidence,note
VTA16,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta16/V-Vta16.csv,11361,11361,1.0,True,False,,,0,0.0,0.0,False,9.919014084507042,11269,0.09999999999854481,0.10000000000582077,0.4000000000014552,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTA17,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta17/V-Vta17.csv,4594,4594,1.0,True,False,,,0,0.0,0.0,False,9.856303069888899,4528,0.09999999999854481,0.10000000000582077,0.5,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTA19,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta19/V-Vta19.csv,310,310,1.0,True,False,,,0,0.0,0.0,False,9.546925566342592,296,0.09999999999854481,0.10000000000582077,0.20000000000436557,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTA20,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta20/V-Vta20.csv,3223,3223,1.0,True,False,,,0,0.0,0.0,False,5.859714463066472,1889,0.09999999999854481,0.3000000000029104,1.4000000000014552,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTA21,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta21/V-Vta21.csv,2088,2088,1.0,True,False,,,0,0.0,0.0,False,9.966459032103637,2081,0.09999999999854481,0.10000000000582077,0.3000000000029104,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTA22,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta22/V-Vta22.csv,1572,1572,1.0,True,False,,,0,0.0,0.0,False,10.000000000000092,1572,0.09999999999854481,0.10000000000582077,0.10000000000582077,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTA23,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta23/V-Vta23.csv,1119,1119,1.0,True,False,,,0,0.0,0.0,False,9.946332737030799,1113,0.09999999999854481,0.10000000000582077,0.5999999999985448,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTA24,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta24/V-Vta24.csv,1184,1184,1.0,True,False,,,0,0.0,0.0,False,9.535080304310839,1129,0.09999999999854481,0.10000000000582077,0.3000000000029104,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTA25,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta25/V-Vta25.csv,646,646,1.0,True,False,,,0,0.0,0.0,False,8.356589147286822,540,0.09999999999854481,0.19999999999708962,1.0,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTA26,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta26/V-Vta26.csv,1947,1947,1.0,True,False,,,0,0.0,0.0,False,8.103802672148056,1578,0.09999999999854481,0.19999999999708962,1.2999999999956344,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTA27,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta27/V-Vta27.csv,2853,2853,1.0,True,False,,,0,0.0,0.0,False,8.969144460027913,2559,0.09999999999854481,0.10000000000582077,3.099999999998545,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTA28,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta28/V-Vta28.csv,4219,4219,1.0,True,False,,,0,0.0,0.0,False,9.871977240398225,4165,0.09999999999854481,0.10000000000582077,0.3000000000029104,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTA29,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta29/V-Vta29.csv,23737,23737,1.0,True,False,,,0,0.0,0.0,False,9.769969666329631,23191,0.09999999999854481,0.10000000000582077,1.0,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTA30,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta30/V-Vta30.csv,17179,17179,1.0,True,False,,,0,0.0,0.0,False,9.326967862133216,16021,0.09999999999854481,0.10000000000582077,1.2000000000043656,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTB1,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb01/V-Vtb1.csv,32459,32459,1.0,True,False,,,0,0.0,0.0,False,9.791730852178212,31783,0.09999999999854481,0.10000000000582077,1.2999999999956344,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTB2,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb02/V-Vtb2.csv,5712,5712,1.0,True,False,,,0,0.0,0.0,False,9.231308002101231,5273,0.09999999999854481,0.10000000000582077,1.7000000000043656,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTB3,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb03/V-Vtb3.csv,8289,8289,1.0,True,False,,,0,0.0,0.0,False,8.20222007722012,6799,0.09999999999854481,0.10000000000582077,1.3000000000029104,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTB4,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb04/V-Vtb4.csv,625,625,1.0,True,False,,,0,0.0,0.0,False,9.53376205787826,594,0.09999999999854481,0.10000000000582077,0.5999999999985448,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTB5,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb05/V-Vtb5.csv,64610,64610,1.0,True,False,,,0,0.0,0.0,False,9.90543113188566,63999,0.09999999999854481,0.10000000000582077,1.6999999999970896,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTB6,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb06/V-Vtb6.csv,508,508,1.0,True,False,,,0,0.0,0.0,False,10.000000000000574,508,0.10000000000582077,0.10000000000582077,0.10000000000582077,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTB7,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb07/V-Vtb7.csv,461,461,1.0,True,False,,,0,0.0,0.0,False,10.0,461,0.10000000000582077,0.10000000000582077,0.10000000000582077,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTB8,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb08/V-Vtb8.csv,699,699,1.0,True,False,,,0,0.0,0.0,False,9.999999999999583,699,0.10000000000582077,0.10000000000582077,0.10000000000582077,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTB9,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb09/V-Vtb9.csv,457,457,1.0,True,False,,,0,0.0,0.0,False,10.000000000001915,457,0.10000000000582077,0.10000000000582077,0.10000000000582077,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTB10,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb10/V-Vtb10.csv,195,195,1.0,True,False,,,0,0.0,0.0,False,9.999999999995499,195,0.10000000000582077,0.10000000000582077,0.10000000000582077,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTB11,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb11/V-Vtb11.csv,433,433,1.0,True,False,,,0,0.0,0.0,False,9.999999999997305,433,0.10000000000582077,0.10000000000582077,0.10000000000582077,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTB12,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb12/V-Vtb12.csv,490,490,1.0,True,False,,,0,0.0,0.0,False,9.999999999998215,490,0.10000000000582077,0.10000000000582077,0.10000000000582077,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VTB13,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb13/V-Vtb13.csv,1245,1245,1.0,True,False,,,0,0.0,0.0,False,10.000000000000467,1245,0.10000000000582077,0.10000000000582077,0.10000000000582077,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VW1,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw01/V-Vw1.csv,20475,20475,1.0,True,False,,,0,0.0,0.0,False,2.583764774836376,5291,0.2999999999956344,0.8000000000029104,6.30000000000291,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VW2,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw02/V-Vw2.csv,52712,52712,1.0,True,False,,,0,0.0,0.0,False,9.772533247329783,51513,0.09999999999854481,0.10000000000582077,1.8999999999941792,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VW3,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw03/V-Vw3.csv,3941,3941,1.0,True,False,,,0,0.0,0.0,False,9.98730964467005,3936,0.09999999999854481,0.10000000000582077,0.3000000000029104,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VW4,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw04/V-Vw4.csv,126573,126573,1.0,True,False,,,0,0.0,0.0,False,9.781626268052962,123809,0.09999999999854481,0.10000000000582077,2.0,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VW5,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw05/V-Vw5.csv,1050,1050,1.0,True,False,,,0,0.0,0.0,False,9.885605338417403,1038,0.09999999999854481,0.10000000000582077,0.3000000000029104,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VW6,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw06/V-Vw6.csv,1288,1288,1.0,True,False,,,0,0.0,0.0,False,9.99999999999966,1288,0.09999999999854481,0.10000000000582077,0.10000000000582077,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VW7,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw07/V-Vw7.csv,1689,1689,1.0,True,False,,,0,0.0,0.0,False,9.994075829383714,1688,0.09999999999854481,0.10000000000582077,0.19999999999708962,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VW8,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw08/V-Vw8.csv,1599,1599,1.0,True,False,,,0,0.0,0.0,False,9.956195244054888,1592,0.09999999999854481,0.10000000000582077,0.5,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VW9,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw09/V-Vw9.csv,601,601,1.0,True,False,,,0,0.0,0.0,False,10.0,601,0.09999999999854481,0.10000000000582077,0.10000000000582077,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VW10,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw10/V-Vw10.csv,670,670,1.0,True,False,,,0,0.0,0.0,False,9.999999999999783,670,0.09999999999854481,0.10000000000582077,0.10000000000582077,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VW10,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw11/V-Vw10.csv,670,670,1.0,True,False,,,0,0.0,0.0,False,9.999999999999783,670,0.09999999999854481,0.10000000000582077,0.10000000000582077,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VW12,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw12/V-Vw12.csv,1069,1069,1.0,True,False,,,0,0.0,0.0,False,9.999999999999728,1069,0.09999999999854481,0.10000000000582077,0.10000000000582077,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VW13,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw13/V-Vw13.csv,297,297,1.0,True,False,,,0,0.0,0.0,False,10.000000000000492,297,0.09999999999854481,0.10000000000582077,0.10000000000582077,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VW14A,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw14a/V-Vw14a.csv,3140,3140,1.0,True,False,,,0,0.0,0.0,False,9.999999999999954,3140,0.09999999999854481,0.10000000000582077,0.10000000000582077,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VW14B,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw14b/V-Vw14b.csv,19600,19600,1.0,True,False,,,0,0.0,0.0,False,9.999999999999993,19600,0.09999999999854481,0.10000000000582077,0.10099999999511056,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VW14C,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw14c/V-Vw14c.csv,15857,15857,1.0,True,False,,,0,0.0,0.0,False,9.42167003027246,14940,0.09999999999854481,0.10000000000582077,1.9000000000014552,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VW15,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw15/V-Vw15.csv,1391,1391,1.0,True,False,,,0,0.0,0.0,False,6.410071942446043,892,0.09999999999854481,0.2999999999956344,2.599999999998545,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VW16A,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw16a/V-Vw16a.csv,6000,6000,1.0,True,False,,,0,0.0,0.0,False,9.703283880646868,5822,0.09999999999854481,0.10000000000582077,0.7999999999956344,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VW16B,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw16b/V-Vw16b.csv,1171,1171,1.0,True,False,,,0,0.0,0.0,False,10.0,1171,0.09999999999854481,0.10000000000582077,0.10000000000582077,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
VW17,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw17/V-Vw17.csv,329,329,1.0,True,False,,,0,0.0,0.0,False,9.999999999999112,329,0.09999999999854481,0.10000000000582077,0.10000000000582077,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
Y1,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Y (Driver D)/Y1/V-Y1.csv,70341,70341,1.0,True,False,,,0,0.0,0.0,False,8.858636150357123,67968,0.09999999999854481,0.10000000000582077,384.6000000000058,2,384.6000000000058,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
Y2,vehicle,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Y (Driver D)/Y2/V-Y2.csv,57213,57213,1.0,True,False,,,0,0.0,0.0,False,9.822589666503536,56198,0.09999999999854481,0.10000000000582077,2.900000000001455,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
A1,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A1.csv,5942,5942,1.0,True,True,15.508750589027263,1799.999,0,0.0,0.0,False,0.007914656601976393,24,132.00099999999998,181.2004000000001,183.9989999999998,22,183.9989999999998,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
A10,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A10.csv,8886,8886,1.0,True,True,24.371791184109835,41.935486,0,0.0,0.0,False,0.893963373276057,3955,1.0,1.0009999999999764,72.0,4,72.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
A11,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A11.csv,5155,5155,1.0,True,True,18.307495441319105,49.0,0,0.0,0.0,False,0.07072688773010305,181,14.99900000000001,17.10080000000017,57.0,2,57.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
A12,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A12.csv,4673,4673,1.0,True,True,17.03188529852343,70.0,0,0.0,0.0,False,0.06673842841765339,156,15.000999999999976,17.000999999999976,86.5,3,86.5,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
A13,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A13.csv,9184,9184,1.0,True,True,412.8563069686411,3638.6943,0,0.0,0.0,False,0.059464169026355915,274,15.0,17.001000000000204,277.001,5,277.001,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
A2,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A2.csv,11630,11630,1.0,True,True,15.580480825451419,1299.999,0,0.0,0.0,False,0.006643937407116007,39,177.49900000000002,182.0,187.00199999999995,37,187.00199999999995,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
A3,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A3.csv,11132,11132,1.0,True,True,44.61857707509881,1100.0,0,0.0,0.0,False,0.0064841171550287565,37,177.4999999999999,183.75,186.00099999999998,36,186.00099999999998,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
A4,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A4.csv,32829,32829,1.0,True,True,16.245358341710073,1399.999,0,0.0,0.0,False,,3163,,,,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
A5,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A5.csv,85041,85041,1.0,True,True,9.701543961148152,38.0,0,0.0,0.0,False,0.9585036614416373,8149,1.0,1.0010000000002037,49.0,5,49.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
A6,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A6.csv,86034,86034,1.0,True,True,117.85198874863426,3911.0,0,0.0,0.0,False,0.9150077573663086,7747,1.0,1.099000000000018,182.0,6,182.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
A7,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A7.csv,43872,43872,1.0,True,True,10.677197301239971,28.0,0,0.0,0.0,False,0.98666506522927,4322,1.0,1.0010000000002037,23.0,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
A8,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A8.csv,66617,66617,1.0,True,True,9.79388744614738,122.4,0,0.0,0.0,False,0.9895825481298337,6565,1.0,1.099999999999909,16.90099999999984,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
A9,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A9.csv,11962,11962,1.0,True,True,23.211685355458954,132.25806,0,0.0,0.0,False,0.8228168976639573,4891,1.0,1.0010000000002037,59.5,10,59.5,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
I,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-I.csv,5800,5800,1.0,True,True,7.652413793103448,24.0,0,0.0,0.0,False,0.00449842555105713,3,222.3,393.6600000000001,436.50000000000006,1,436.50000000000006,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
M,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-M.csv,105974,105974,1.0,True,True,3.1833392620548433,13.617527,0,0.0,0.0,False,0.17766769262967583,1091,9.0,9.099999999999909,130.0,9,130.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
S1,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S1.csv,51746,51746,1.0,True,True,2.8789278398330307,32.0,0,0.0,0.0,False,0.10278745644599302,532,9.0,9.09900000000016,70.0010000000002,5,70.0010000000002,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
S2,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S2.csv,93876,93876,1.0,True,True,3.0165644041075463,8.0,0,0.0,0.0,False,0.10229956359441489,941,9.0,9.100000000000364,146.0,10,146.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
S3A,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S3a.csv,24621,24621,1.0,True,True,3.6149222208683645,8.0,0,0.0,0.0,False,0.10309702652690567,254,9.0,9.001000000000204,65.0,3,65.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
S3B,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S3b.csv,6813,6813,1.0,True,True,3.618963745780126,6.0,0,0.0,0.0,False,,74,9.0,9.100000000000017,11.000999999999749,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
S3C,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S3c.csv,37183,37183,1.0,True,True,4.284538633246376,24.0,0,0.0,0.0,False,0.10512132213512726,391,9.0,9.098999999999705,60.00099999999975,5,60.00099999999975,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
S4,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S4.csv,94600,94600,1.0,True,True,3.144048625792812,24.0,0,0.0,0.0,False,2.6472854660900076,932,9.0,9.001000000000204,332.0,13,332.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
T1,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-T1.csv,25759,25759,1.0,True,True,5.625804766528204,16.08,0,0.0,0.0,False,0.33009197562775444,243,1.489499999999964,9.0,17.997999999999934,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
T10,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-T10.csv,6699,6699,1.0,True,True,7.895506792058516,32.0,0,0.0,0.0,False,0.08389513108614233,57,9.000999999999976,18.999500000000012,40.99899999999997,4,40.99899999999997,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
T11,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-T11.csv,5690,5690,1.0,True,True,11.899472759226713,48.0,0,0.0,0.0,False,0.08381924198250727,47,9.0,22.049499999999988,55.00100000000003,2,55.00100000000003,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
T2,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-T2.csv,75555,75555,1.0,True,True,4.725265356362915,30.0,0,0.0,0.0,False,0.10322469166426824,780,9.0,9.000999999999976,411.0999999999999,3,411.0999999999999,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
T3,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-T3.csv,65859,65859,1.0,True,True,3.388522024324694,7.504,0,0.0,0.0,False,0.11093807659369047,718,9.0,9.000999999999976,91.599,1,91.599,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
T4,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-T4.csv,73482,73482,1.0,True,True,10.427717429860373,39.664,0,0.0,0.0,False,0.18072952523614624,646,5.3219999999999885,9.59980000000019,25.47200000000001,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
T5,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-T5.csv,46387,46387,1.0,True,True,15.714216341367191,47.168,0,0.0,0.0,False,0.2040019868019584,415,3.835999999999899,8.821200000000067,17.998999999999995,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
T6,smartphone,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-T6.csv,86440,86440,1.0,True,True,15.67587952526608,52.528,0,0.0,0.0,False,0.29929101195925323,750,2.575999999999567,6.283399999999983,18.001000000000204,0,0.0,VERIFIED_FROM_FILE,no GNSS gaps at or above the minimum duration threshold
